theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,893830000000000.0,1.0
1.0,8872500.0,0.99259
2.0,546020.0,0.9772
3.0,105940.0,0.95964
4.0,33027.0,0.94514
5.0,13451.0,0.93939
6.0,6555.063835,0.94871
7.0,3657.619471,0.98007
8.0,2278.9325,1.0409
9.0,1558.374265,1.1392
10.0,1152.573777,1.2829
11.0,909.284821,1.4803
12.0,755.180017,1.7392
13.0,652.507954,2.0672
14.0,580.73816,2.4712
15.0,528.182884,2.9575
16.0,487.926622,3.5313
17.0,455.741303,4.1965
18.0,428.968997,4.9558
19.0,405.899112,5.8105
20.0,385.409023,6.7602
21.0,366.750285,7.8029
22.0,349.417912,8.935
23.0,333.068468,10.151
24.0,317.467576,11.444
25.0,302.45559,12.805
26.0,287.924722,14.223
27.0,273.803522,15.687
28.0,260.0462,17.183
29.0,246.625136,18.698
30.0,233.525586,20.215
31.0,220.741865,21.719
32.0,208.274576,23.192
33.0,196.128578,24.619
34.0,184.311472,25.981
35.0,172.832474,27.261
36.0,161.701572,28.445
37.0,150.928886,29.514
38.0,140.524189,30.456
39.0,130.496549,31.256
40.0,120.854067,31.902
41.0,111.60368,32.384
42.0,102.751036,32.693
43.0,94.300395,32.822
44.0,86.254592,32.767
45.0,78.615007,32.525
46.0,71.381576,32.096
47.0,64.552814,31.483
48.0,58.125855,30.689
49.0,52.096509,29.722
50.0,46.459327,28.591
51.0,41.207671,27.307
52.0,36.333799,25.884
53.0,31.828945,24.338
54.0,27.683411,22.686
55.0,23.886654,20.948
56.0,20.427377,19.143
57.0,17.293623,17.294
58.0,14.472861,15.424
59.0,11.952075,13.557
60.0,9.717854,11.717
61.0,7.756469,9.9288
62.0,6.053958,8.2177
63.0,4.596198,6.6084
64.0,3.36898,5.125
65.0,2.358077,3.7912
66.0,1.549305,2.6298
67.0,0.928587,1.6624
68.0,0.482002,0.90918
69.0,0.19584,0.38884
70.0,0.056645,0.11827
71.0,0.051259,0.11244
72.0,0.166855,0.38421
73.0,0.390973,0.94418
74.0,0.71155,1.8006
75.0,1.116941,2.9592
76.0,1.595944,4.4233
77.0,2.137816,6.1933
78.0,2.732289,8.2674
79.0,3.369581,10.641
80.0,4.040405,13.306
81.0,4.735975,16.253
82.0,5.448012,19.47
83.0,6.168741,22.941
84.0,6.890897,26.649
85.0,7.607719,30.573
86.0,8.312946,34.693
87.0,9.000814,38.984
88.0,9.666049,43.42
89.0,10.303858,47.974
90.0,10.909923,52.616
91.0,11.480388,57.317
92.0,12.011852,62.044
93.0,12.501358,66.767
94.0,12.946376,71.452
95.0,13.344799,76.066
96.0,13.694924,80.577
97.0,13.995439,84.951
98.0,14.245416,89.156
99.0,14.444287,93.161
100.0,14.59184,96.935
101.0,14.688194,100.45
102.0,14.733794,103.68
103.0,14.729389,106.59
104.0,14.676017,109.17
105.0,14.574994,111.39
106.0,14.427892,113.23
107.0,14.236525,114.68
108.0,14.002933,115.72
109.0,13.729365,116.35
110.0,13.41826,116.55
111.0,13.07223,116.33
112.0,12.694047,115.68
113.0,12.286616,114.61
114.0,11.852966,113.12
115.0,11.396227,111.23
116.0,10.919611,108.95
117.0,10.426398,106.3
118.0,9.919913,103.31
119.0,9.403512,99.983
120.0,8.88056,96.365
121.0,8.354414,92.482
122.0,7.828406,88.37
123.0,7.305825,84.066
124.0,6.789899,79.608
125.0,6.283779,75.04
126.0,5.790522,70.404
127.0,5.313074,65.746
128.0,4.854257,61.111
129.0,4.416754,56.547
130.0,4.003092,52.102
131.0,3.615633,47.822
132.0,3.256559,43.756
133.0,2.927862,39.948
134.0,2.631337,36.445
135.0,2.368564,33.289
136.0,2.140911,30.522
137.0,1.94952,28.184
138.0,1.795303,26.309
139.0,1.678941,24.931
140.0,1.600876,24.08
141.0,1.561312,23.781
142.0,1.560218,24.056
143.0,1.597322,24.922
144.0,1.67212,26.391
145.0,1.783876,28.471
146.0,1.93163,31.165
147.0,2.1142,34.471
148.0,2.330196,38.381
149.0,2.578023,42.883
150.0,2.855897,47.959
151.0,3.161849,53.588
152.0,3.493747,59.74
153.0,3.849299,66.384
154.0,4.226076,73.483
155.0,4.621522,80.997
156.0,5.032972,88.879
157.0,5.45767,97.081
158.0,5.892782,105.55
159.0,6.335419,114.23
160.0,6.782649,123.07
161.0,7.231522,132.01
162.0,7.679082,140.98
163.0,8.122392,149.92
164.0,8.558545,158.77
165.0,8.98469,167.47
166.0,9.398043,175.95
167.0,9.795907,184.16
168.0,10.175693,192.03
169.0,10.534927,199.51
170.0,10.871276,206.54
171.0,11.182555,213.08
172.0,11.466742,219.06
173.0,11.721996,224.45
174.0,11.946661,229.2
175.0,12.139282,233.29
176.0,12.29861,236.68
177.0,12.423614,239.34
178.0,12.513486,241.25
179.0,12.567642,242.41
179.99,12.585732,242.79
