theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,1287100000000000.0,1.0
1.0,12742000.0,0.98994
2.0,777930.0,0.96684
3.0,148990.0,0.93718
4.0,45613.0,0.90648
5.0,18153.0,0.88038
6.0,8605.36557,0.8649
7.0,4656.037651,0.86639
8.0,2810.477717,0.89148
9.0,1865.284971,0.94692
10.0,1344.591209,1.0394
11.0,1039.529354,1.1752
12.0,850.644712,1.3604
13.0,727.388285,1.6003
14.0,642.663545,1.8991
15.0,581.292976,2.2604
16.0,534.459247,2.6861
17.0,496.882654,3.1773
18.0,465.322575,3.7332
19.0,437.750502,4.3517
20.0,412.877999,5.0292
21.0,389.879082,5.7604
22.0,368.222538,6.5388
23.0,347.568198,7.3562
24.0,327.701369,8.2033
25.0,308.490565,9.0695
26.0,289.859759,9.9434
27.0,271.769872,10.813
28.0,254.206233,11.665
29.0,237.169973,12.487
30.0,220.672052,13.266
31.0,204.729065,13.988
32.0,189.360288,14.643
33.0,174.585586,15.218
34.0,160.423932,15.704
35.0,146.892375,16.09
36.0,134.005327,16.37
37.0,121.7741,16.537
38.0,110.206614,16.587
39.0,99.307258,16.518
40.0,89.076846,16.329
41.0,79.512671,16.023
42.0,70.608605,15.602
43.0,62.355271,15.072
44.0,54.74024,14.441
45.0,47.74826,13.719
46.0,41.361515,12.915
47.0,35.559889,12.043
48.0,30.321245,11.117
49.0,25.621712,10.151
50.0,21.435962,9.1607
51.0,17.737495,8.1625
52.0,14.49891,7.1729
53.0,11.692171,6.2087
54.0,9.288856,5.2862
55.0,7.260402,4.4216
56.0,5.57832,3.6302
57.0,4.214406,2.9267
58.0,3.140931,2.3245
59.0,2.330807,1.8359
60.0,1.757742,1.4717
61.0,1.396372,1.2413
62.0,1.222374,1.1523
63.0,1.212562,1.2107
64.0,1.344961,1.4208
65.0,1.598873,1.7851
66.0,1.954915,2.3044
67.0,2.395048,2.9776
68.0,2.90259,3.8021
69.0,3.462217,4.7738
70.0,4.059947,5.8868
71.0,4.683119,7.1342
72.0,5.320358,8.5076
73.0,5.961532,9.9977
74.0,6.597702,11.594
75.0,7.22107,13.286
76.0,7.824911,15.061
77.0,8.403515,16.906
78.0,8.952114,18.811
79.0,9.466816,20.761
80.0,9.944533,22.743
81.0,10.382912,24.745
82.0,10.780262,26.754
83.0,11.13549,28.758
84.0,11.448032,30.745
85.0,11.71779,32.702
86.0,11.945071,34.619
87.0,12.130531,36.486
88.0,12.275119,38.292
89.0,12.380031,40.028
90.0,12.446659,41.686
91.0,12.476554,43.257
92.0,12.471387,44.735
93.0,12.432916,46.112
94.0,12.362955,47.383
95.0,12.263351,48.543
96.0,12.13596,49.586
97.0,11.982633,50.509
98.0,11.805198,51.308
99.0,11.605448,51.98
100.0,11.385135,52.523
101.0,11.145965,52.934
102.0,10.88959,53.213
103.0,10.617609,53.358
104.0,10.331571,53.369
105.0,10.032972,53.246
106.0,9.723259,52.991
107.0,9.403839,52.603
108.0,9.076076,52.086
109.0,8.741304,51.442
110.0,8.400825,50.673
111.0,8.055922,49.783
112.0,7.707857,48.778
113.0,7.357884,47.662
114.0,7.007245,46.442
115.0,6.657182,45.123
116.0,6.308937,43.715
117.0,5.963752,42.226
118.0,5.622877,40.664
119.0,5.287563,39.042
120.0,4.95907,37.369
121.0,4.638661,35.659
122.0,4.327599,33.925
123.0,4.027148,32.18
124.0,3.738567,30.44
125.0,3.463104,28.719
126.0,3.201994,27.036
127.0,2.956449,25.406
128.0,2.727652,23.846
129.0,2.516751,22.376
130.0,2.324849,21.013
131.0,2.152997,19.776
132.0,2.002186,18.682
133.0,1.873335,17.75
134.0,1.767286,16.998
135.0,1.684794,16.444
136.0,1.626516,16.103
137.0,1.593007,15.993
138.0,1.584709,16.127
139.0,1.601945,16.519
140.0,1.644914,17.182
141.0,1.71368,18.126
142.0,1.808175,19.36
143.0,1.928186,20.891
144.0,2.073358,22.724
145.0,2.243191,24.862
146.0,2.437035,27.305
147.0,2.654095,30.051
148.0,2.893429,33.096
149.0,3.153952,36.433
150.0,3.434439,40.052
151.0,3.733529,43.942
152.0,4.049732,48.088
153.0,4.381437,52.473
154.0,4.726916,57.078
155.0,5.084338,61.881
156.0,5.451776,66.857
157.0,5.82722,71.982
158.0,6.208587,77.228
159.0,6.593737,82.564
160.0,6.980481,87.96
161.0,7.366601,93.384
162.0,7.749859,98.802
163.0,8.128015,104.18
164.0,8.498842,109.49
165.0,8.86014,114.69
166.0,9.209748,119.74
167.0,9.545565,124.62
168.0,9.865561,129.29
169.0,10.167791,133.72
170.0,10.45041,137.88
171.0,10.711684,141.74
172.0,10.950007,145.27
173.0,11.163905,148.45
174.0,11.352054,151.25
175.0,11.513287,153.65
176.0,11.646599,155.64
177.0,11.75116,157.21
178.0,11.826316,158.34
179.0,11.871599,159.01
179.99,11.886723,159.24
