theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,205940000000000.0,1.0
1.0,1999400.0,0.97084
2.0,117160.0,0.91003
3.0,21695.0,0.85293
4.0,6790.787642,0.84347
5.0,3085.244294,0.93515
6.0,1892.354122,1.1887
7.0,1434.965209,1.6688
8.0,1230.923199,2.4403
9.0,1123.209751,3.5638
10.0,1053.925971,5.0918
11.0,999.863347,7.0649
12.0,951.260023,9.5085
13.0,903.982226,12.43
14.0,856.38936,15.817
15.0,807.988204,19.637
16.0,758.822207,23.836
17.0,709.18133,28.343
18.0,659.458779,33.067
19.0,610.077921,37.905
20.0,561.454017,42.743
21.0,513.973835,47.462
22.0,467.984804,51.94
23.0,423.789467,56.059
24.0,381.643042,59.71
25.0,341.752928,62.796
26.0,304.279507,65.238
27.0,269.337863,66.975
28.0,237.000202,67.971
29.0,207.298797,68.213
30.0,180.229332,67.715
31.0,155.754558,66.513
32.0,133.80814,64.671
33.0,114.29863,62.27
34.0,97.113465,59.415
35.0,82.122929,56.222
36.0,69.184,52.821
37.0,58.144022,49.35
38.0,48.844154,45.947
39.0,41.12255,42.75
40.0,34.817238,39.891
41.0,29.768671,37.492
42.0,25.821936,35.66
43.0,22.828628,34.487
44.0,20.648365,34.046
45.0,19.149987,34.388
46.0,18.212425,35.543
47.0,17.725284,37.52
48.0,17.589152,40.306
49.0,17.715666,43.867
50.0,18.027371,48.15
51.0,18.457396,53.086
52.0,18.948984,58.591
53.0,19.454897,64.567
54.0,19.936735,70.911
55.0,20.364195,77.511
56.0,20.714282,84.252
57.0,20.970513,91.019
58.0,21.122115,97.7
59.0,21.163247,104.19
60.0,21.092245,110.38
61.0,20.910923,116.18
62.0,20.623907,121.51
63.0,20.238034,126.29
64.0,19.761812,130.48
65.0,19.204927,134.01
66.0,18.577827,136.87
67.0,17.891352,139.02
68.0,17.156423,140.46
69.0,16.383786,141.19
70.0,15.583808,141.23
71.0,14.766304,140.59
72.0,13.940422,139.32
73.0,13.114547,137.46
74.0,12.29625,135.05
75.0,11.49225,132.15
76.0,10.708411,128.82
77.0,9.949744,125.11
78.0,9.220437,121.09
79.0,8.523889,116.83
80.0,7.862751,112.39
81.0,7.238982,107.83
82.0,6.653901,103.21
83.0,6.108247,98.594
84.0,5.602236,94.033
85.0,5.135619,89.578
86.0,4.707745,85.275
87.0,4.31761,81.164
88.0,3.963915,77.283
89.0,3.645118,73.66
90.0,3.359477,70.321
91.0,3.105097,67.285
92.0,2.879971,64.565
93.0,2.682019,62.17
94.0,2.509117,60.104
95.0,2.359132,58.365
96.0,2.229946,56.946
97.0,2.119481,55.838
98.0,2.02572,55.027
99.0,1.94672,54.495
100.0,1.880633,54.224
101.0,1.825709,54.191
102.0,1.780312,54.373
103.0,1.742922,54.743
104.0,1.71214,55.277
105.0,1.686688,55.947
106.0,1.665412,56.727
107.0,1.647278,57.591
108.0,1.631369,58.514
109.0,1.616879,59.47
110.0,1.603111,60.436
111.0,1.58947,61.39
112.0,1.575453,62.313
113.0,1.560644,63.183
114.0,1.544706,63.986
115.0,1.527376,64.705
116.0,1.508454,65.326
117.0,1.487796,65.839
118.0,1.465312,66.232
119.0,1.440954,66.497
120.0,1.414712,66.629
121.0,1.386609,66.622
122.0,1.356697,66.471
123.0,1.325053,66.176
124.0,1.291772,65.735
125.0,1.256971,65.15
126.0,1.220778,64.422
127.0,1.183338,63.555
128.0,1.144808,62.553
129.0,1.105355,61.423
130.0,1.065159,60.171
131.0,1.024409,58.808
132.0,0.983307,57.343
133.0,0.942061,55.788
134.0,0.900895,54.157
135.0,0.860036,52.463
136.0,0.819725,50.723
137.0,0.780209,48.955
138.0,0.741743,47.177
139.0,0.704586,45.411
140.0,0.669001,43.676
141.0,0.635252,41.996
142.0,0.603602,40.393
143.0,0.574308,38.891
144.0,0.547617,37.512
145.0,0.523767,36.282
146.0,0.502979,35.222
147.0,0.485453,34.353
148.0,0.471367,33.698
149.0,0.46087,33.273
150.0,0.454081,33.097
151.0,0.451085,33.182
152.0,0.451929,33.54
153.0,0.456623,34.179
154.0,0.465133,35.103
155.0,0.477385,36.314
156.0,0.49326,37.807
157.0,0.512599,39.575
158.0,0.535198,41.608
159.0,0.560814,43.889
160.0,0.589165,46.4
161.0,0.619933,49.117
162.0,0.652766,52.013
163.0,0.687286,55.058
164.0,0.723087,58.22
165.0,0.759746,61.463
166.0,0.796824,64.75
167.0,0.833872,68.041
168.0,0.870441,71.297
169.0,0.90608,74.477
170.0,0.940349,77.542
171.0,0.972822,80.453
172.0,1.003092,83.172
173.0,1.030778,85.663
174.0,1.055531,87.895
175.0,1.077036,89.836
176.0,1.095019,91.461
177.0,1.10925,92.749
178.0,1.119548,93.681
179.0,1.12578,94.246
179.99,1.127866,94.435
