theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,1641600000000.0,0.99995
1.0,11787.0,0.71793
2.0,1542.85014,1.5033
3.0,1611.202684,7.9458
4.0,1732.928172,27.0
5.0,1764.156022,67.076
6.0,1737.468659,136.91
7.0,1674.948934,244.35
8.0,1589.287287,395.23
9.0,1488.432971,592.4
10.0,1377.929358,835.07
11.0,1261.986941,1118.6
12.0,1143.97929,1434.4
13.0,1026.675876,1770.8
14.0,912.353699,2113.7
15.0,802.854126,2447.6
16.0,699.617108,2756.7
17.0,603.708564,3026.5
18.0,515.848402,3244.6
19.0,436.44224,3401.5
20.0,365.617404,3491.5
21.0,303.262497,3512.9
22.0,249.069102,3467.6
23.0,202.573961,3361.4
24.0,163.199959,3202.9
25.0,130.29444,3003.2
26.0,103.163686,2774.5
27.0,81.102722,2529.8
28.0,63.41999,2281.6
29.0,49.456742,2041.4
30.0,38.601324,1819.3
31.0,30.298723,1623.0
32.0,24.055931,1458.4
33.0,19.443784,1328.8
34.0,16.095959,1235.3
35.0,13.705825,1177.0
36.0,12.021776,1151.4
37.0,10.841628,1154.3
38.0,10.00654,1180.8
39.0,9.394853,1225.1
40.0,8.916128,1281.4
41.0,8.505595,1343.7
42.0,8.119127,1406.5
43.0,7.728808,1464.6
44.0,7.319132,1513.8
45.0,6.883774,1550.6
46.0,6.422947,1572.4
47.0,5.941233,1577.6
48.0,5.445884,1565.4
49.0,4.945482,1536.1
50.0,4.448939,1490.6
51.0,3.964758,1430.4
52.0,3.50053,1357.7
53.0,3.062602,1275.0
54.0,2.655908,1185.0
55.0,2.283913,1090.5
56.0,1.94865,994.22
57.0,1.650829,898.8
58.0,1.389999,806.51
59.0,1.164734,719.27
60.0,0.972844,638.61
61.0,0.811581,565.61
62.0,0.677836,500.95
63.0,0.568322,444.88
64.0,0.479728,397.32
65.0,0.408843,357.88
66.0,0.352658,325.91
67.0,0.30843,300.62
68.0,0.273726,281.11
69.0,0.246439,266.4
70.0,0.224793,255.54
71.0,0.207324,247.61
72.0,0.192858,241.78
73.0,0.18048,237.29
74.0,0.169499,233.52
75.0,0.159416,229.95
76.0,0.149887,226.17
77.0,0.140691,221.91
78.0,0.131704,216.97
79.0,0.122869,211.25
80.0,0.114178,204.72
81.0,0.105655,197.41
82.0,0.097337,189.39
83.0,0.08927,180.75
84.0,0.081497,171.59
85.0,0.074058,162.04
86.0,0.066985,152.2
87.0,0.060304,142.2
88.0,0.054033,132.14
89.0,0.048184,122.14
90.0,0.042767,112.3
91.0,0.037786,102.71
92.0,0.03324,93.476
93.0,0.029125,84.688
94.0,0.025434,76.425
95.0,0.022154,68.753
96.0,0.01927,61.727
97.0,0.016759,55.383
98.0,0.014597,49.739
99.0,0.012758,44.8
100.0,0.011212,40.553
101.0,0.00993,36.972
102.0,0.00888,34.018
103.0,0.008032,31.644
104.0,0.007356,29.791
105.0,0.006824,28.392
106.0,0.006407,27.373
107.0,0.006077,26.652
108.0,0.00581,26.142
109.0,0.005582,25.754
110.0,0.005372,25.405
111.0,0.005164,25.019
112.0,0.004945,24.536
113.0,0.004709,23.916
114.0,0.004454,23.142
115.0,0.004181,22.218
116.0,0.003897,21.172
117.0,0.003611,20.043
118.0,0.00333,18.879
119.0,0.003062,17.727
120.0,0.002814,16.622
121.0,0.002586,15.588
122.0,0.00238,14.628
123.0,0.002192,13.729
124.0,0.002016,12.869
125.0,0.001848,12.015
126.0,0.001683,11.14
127.0,0.001518,10.224
128.0,0.001351,9.2611
129.0,0.001185,8.2616
130.0,0.001023,7.2493
131.0,0.000869,6.2574
132.0,0.000728,5.3226
133.0,0.000603,4.4778
134.0,0.000497,3.7473
135.0,0.000411,3.143
136.0,0.000343,2.6644
137.0,0.000292,2.3013
138.0,0.000255,2.0378
139.0,0.00023,1.8581
140.0,0.000214,1.7503
141.0,0.000206,1.7089
142.0,0.000207,1.7343
143.0,0.000215,1.8298
144.0,0.000232,1.9971
145.0,0.000257,2.231
146.0,0.000286,2.5157
147.0,0.000318,2.824
148.0,0.000348,3.1197
149.0,0.000371,3.364
150.0,0.000385,3.5236
151.0,0.000388,3.58
152.0,0.00038,3.5368
153.0,0.000365,3.4225
154.0,0.000347,3.2893
155.0,0.000336,3.2043
156.0,0.000337,3.2377
157.0,0.000356,3.4465
158.0,0.000396,3.8604
159.0,0.000455,4.4701
160.0,0.000529,5.223
161.0,0.000607,6.0278
162.0,0.000677,6.7666
163.0,0.000728,7.3153
164.0,0.000749,7.5667
165.0,0.000734,7.4534
166.0,0.000683,6.9648
167.0,0.000601,6.1556
168.0,0.0005,5.1415
169.0,0.000396,4.0843
170.0,0.000306,3.1664
171.0,0.000247,2.5594
172.0,0.00023,2.3939
173.0,0.000262,2.7333
174.0,0.000341,3.5596
175.0,0.000456,4.7723
176.0,0.000592,6.2026
177.0,0.000728,7.639
178.0,0.000844,8.8625
179.0,0.000922,9.683
179.99,0.000949,9.9716
