theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,80444000000000.0,1.0
1.0,794690.0,0.98782
2.0,48837.0,0.97115
3.0,9790.658683,0.98537
4.0,3403.125412,1.0821
5.0,1713.231388,1.3294
6.0,1125.650174,1.8102
7.0,880.039851,2.6201
8.0,761.49554,3.8647
9.0,696.395236,5.6564
10.0,655.807939,8.111
11.0,627.139836,11.344
12.0,604.463937,15.468
13.0,584.82026,20.586
14.0,566.665266,26.793
15.0,549.171997,34.167
16.0,531.894059,42.772
17.0,514.595616,52.649
18.0,497.161402,63.818
19.0,479.547123,76.275
20.0,461.751139,89.992
21.0,443.797737,104.91
22.0,425.726937,120.96
23.0,407.588083,138.02
24.0,389.435703,155.98
25.0,371.326741,174.67
26.0,353.318661,193.92
27.0,335.468119,213.55
28.0,317.829992,233.35
29.0,300.456684,253.1
30.0,283.397598,272.58
31.0,266.698754,291.56
32.0,250.402504,309.82
33.0,234.547332,327.12
34.0,219.167727,343.27
35.0,204.294102,358.04
36.0,189.952775,371.27
37.0,176.165986,382.77
38.0,162.951953,392.41
39.0,150.324964,400.06
40.0,138.295494,405.63
41.0,126.870354,409.05
42.0,116.052858,410.29
43.0,105.84301,409.33
44.0,96.237704,406.22
45.0,87.230941,401.0
46.0,78.814052,393.76
47.0,70.97593,384.61
48.0,63.703263,373.7
49.0,56.98077,361.2
50.0,50.791435,347.29
51.0,45.116742,332.19
52.0,39.936896,316.12
53.0,35.231047,299.33
54.0,30.9775,282.06
55.0,27.153917,264.59
56.0,23.737504,247.16
57.0,20.705197,230.06
58.0,18.033823,213.54
59.0,15.700254,197.87
60.0,13.681552,183.29
61.0,11.955092,170.04
62.0,10.498679,158.35
63.0,9.290646,148.42
64.0,8.309946,140.46
65.0,7.536222,134.63
66.0,6.949878,131.08
67.0,6.532121,129.93
68.0,6.265015,131.31
69.0,6.131499,135.27
70.0,6.115418,141.87
71.0,6.201535,151.16
72.0,6.37553,163.12
73.0,6.624007,177.74
74.0,6.934478,194.98
75.0,7.295355,214.76
76.0,7.695927,237.0
77.0,8.12634,261.58
78.0,8.577569,288.38
79.0,9.04139,317.24
80.0,9.510345,348.0
81.0,9.977714,380.47
82.0,10.437476,414.46
83.0,10.884276,449.75
84.0,11.313384,486.13
85.0,11.720669,523.36
86.0,12.102551,561.21
87.0,12.455977,599.43
88.0,12.778378,637.79
89.0,13.067641,676.02
90.0,13.322074,713.88
91.0,13.540376,751.13
92.0,13.721606,787.51
93.0,13.865158,822.79
94.0,13.97073,856.73
95.0,14.038301,889.1
96.0,14.068107,919.69
97.0,14.060618,948.29
98.0,14.016519,974.7
99.0,13.936687,998.75
100.0,13.822176,1020.2
101.0,13.674197,1039.1
102.0,13.494105,1055.0
103.0,13.283383,1068.1
104.0,13.043629,1078.1
105.0,12.77654,1084.9
106.0,12.483906,1088.6
107.0,12.167592,1089.0
108.0,11.829534,1086.2
109.0,11.471723,1080.2
110.0,11.0962,1070.9
111.0,10.705044,1058.5
112.0,10.300366,1042.9
113.0,9.884299,1024.4
114.0,9.458988,1003.1
115.0,9.026588,978.94
116.0,8.58925,952.25
117.0,8.149115,923.18
118.0,7.708309,891.94
119.0,7.268932,858.75
120.0,6.833055,823.86
121.0,6.402707,787.52
122.0,5.97987,750.04
123.0,5.566476,711.69
124.0,5.164391,672.78
125.0,4.775416,633.64
126.0,4.401275,594.59
127.0,4.043611,555.97
128.0,3.703975,518.11
129.0,3.383825,481.36
130.0,3.084515,446.07
131.0,2.80729,412.57
132.0,2.553284,381.18
133.0,2.323508,352.25
134.0,2.11885,326.08
135.0,1.940067,302.96
136.0,1.787784,283.2
137.0,1.66249,267.04
138.0,1.564532,254.74
139.0,1.494116,246.52
140.0,1.451303,242.56
141.0,1.43601,243.03
142.0,1.448009,248.06
143.0,1.486927,257.77
144.0,1.552246,272.21
145.0,1.643309,291.41
146.0,1.759319,315.39
147.0,1.899345,344.08
148.0,2.062325,377.43
149.0,2.247071,415.31
150.0,2.452276,457.57
151.0,2.676523,504.02
152.0,2.918287,554.44
153.0,3.175947,608.57
154.0,3.447794,666.12
155.0,3.732042,726.75
156.0,4.026834,790.12
157.0,4.330258,855.85
158.0,4.640352,923.53
159.0,4.955121,992.73
160.0,5.272545,1063.0
161.0,5.590591,1133.9
162.0,5.907228,1205.0
163.0,6.220437,1275.7
164.0,6.528222,1345.6
165.0,6.828625,1414.2
166.0,7.119735,1481.1
167.0,7.399704,1545.7
168.0,7.666752,1607.6
169.0,7.919185,1666.4
170.0,8.155399,1721.6
171.0,8.373897,1772.9
172.0,8.573291,1819.8
173.0,8.752317,1862.1
174.0,8.909838,1899.3
175.0,9.044855,1931.3
176.0,9.156511,1957.9
177.0,9.244098,1978.7
178.0,9.307061,1993.7
179.0,9.344999,2002.7
179.99,9.35767,2005.8
