theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,3217700000000.0,0.99997
1.0,26120.0,0.81171
2.0,1983.869524,0.98625
3.0,1427.787718,3.5925
4.0,1488.417174,11.832
5.0,1532.498873,29.728
6.0,1535.401028,61.727
7.0,1507.990826,112.24
8.0,1459.565578,185.19
9.0,1396.408062,283.56
10.0,1322.870653,409.03
11.0,1242.168697,561.73
12.0,1156.826154,740.05
13.0,1068.913791,940.66
14.0,980.175105,1158.6
15.0,892.092774,1387.6
16.0,805.924069,1620.2
17.0,722.720651,1848.6
18.0,643.34126,2064.5
19.0,568.461934,2260.4
20.0,498.586293,2429.3
21.0,434.057068,2565.3
22.0,375.069344,2664.2
23.0,321.685482,2723.4
24.0,273.851398,2742.1
25.0,231.413753,2721.4
26.0,194.137504,2663.9
27.0,161.723285,2573.8
28.0,133.824128,2456.3
29.0,110.061072,2317.9
30.0,90.03734,2165.0
31.0,73.350818,2004.7
32.0,59.604689,1843.7
33.0,48.41617,1688.2
34.0,39.423348,1543.6
35.0,32.290237,1414.8
36.0,26.710163,1305.1
37.0,22.407691,1217.2
38.0,19.139277,1152.3
39.0,16.692876,1110.6
40.0,14.886713,1091.6
41.0,13.567435,1093.6
42.0,12.607824,1114.3
43.0,11.904237,1151.0
44.0,11.373925,1200.2
45.0,10.952342,1258.7
46.0,10.590529,1322.8
47.0,10.252655,1389.0
48.0,9.913741,1453.9
49.0,9.557616,1514.6
50.0,9.1751,1568.4
51.0,8.762429,1612.9
52.0,8.319895,1646.4
53.0,7.850716,1667.5
54.0,7.360086,1675.4
55.0,6.854404,1669.7
56.0,6.340663,1650.5
57.0,5.82596,1618.4
58.0,5.317132,1574.0
59.0,4.820484,1518.8
60.0,4.341597,1454.1
61.0,3.88521,1381.5
62.0,3.455157,1302.8
63.0,3.054342,1219.9
64.0,2.684762,1134.5
65.0,2.347558,1048.4
66.0,2.04308,963.33
67.0,1.770976,880.69
68.0,1.530293,801.82
69.0,1.319575,727.78
70.0,1.136973,659.43
71.0,0.980345,597.38
72.0,0.847356,541.99
73.0,0.735563,493.43
74.0,0.642499,451.63
75.0,0.565738,416.35
76.0,0.50295,387.21
77.0,0.45195,363.7
78.0,0.410725,345.22
79.0,0.377459,331.1
80.0,0.350544,320.68
81.0,0.328583,313.24
82.0,0.310387,308.13
83.0,0.294964,304.71
84.0,0.28151,302.41
85.0,0.269385,300.72
86.0,0.258101,299.21
87.0,0.247301,297.53
88.0,0.236734,295.39
89.0,0.226243,292.6
90.0,0.215739,289.02
91.0,0.20519,284.56
92.0,0.194604,279.22
93.0,0.184012,272.99
94.0,0.173464,265.93
95.0,0.163015,258.11
96.0,0.152719,249.6
97.0,0.142627,240.48
98.0,0.132783,230.84
99.0,0.123225,220.77
100.0,0.113981,210.33
101.0,0.105074,199.61
102.0,0.096523,188.67
103.0,0.088342,177.58
104.0,0.080545,166.43
105.0,0.073145,155.28
106.0,0.066154,144.21
107.0,0.059586,133.32
108.0,0.053453,122.7
109.0,0.047767,112.44
110.0,0.042538,102.63
111.0,0.037771,93.365
112.0,0.033468,84.719
113.0,0.029627,76.765
114.0,0.026238,69.558
115.0,0.023287,63.136
116.0,0.020752,57.517
117.0,0.018609,52.702
118.0,0.016825,48.672
119.0,0.015367,45.387
120.0,0.014197,42.794
121.0,0.013276,40.824
122.0,0.012564,39.397
123.0,0.012022,38.425
124.0,0.011611,37.815
125.0,0.011297,37.473
126.0,0.011047,37.31
127.0,0.010835,37.243
128.0,0.010638,37.201
129.0,0.010439,37.126
130.0,0.010228,36.978
131.0,0.009998,36.733
132.0,0.009749,36.387
133.0,0.009485,35.949
134.0,0.009212,35.443
135.0,0.00894,34.901
136.0,0.008675,34.355
137.0,0.008427,33.84
138.0,0.0082,33.378
139.0,0.007995,32.98
140.0,0.007812,32.642
141.0,0.007645,32.344
142.0,0.007483,32.049
143.0,0.007316,31.708
144.0,0.007132,31.267
145.0,0.006918,30.67
146.0,0.006664,29.867
147.0,0.006364,28.824
148.0,0.006015,27.521
149.0,0.005619,25.961
150.0,0.005182,24.172
151.0,0.004715,22.199
152.0,0.004233,20.105
153.0,0.00375,17.965
154.0,0.003283,15.856
155.0,0.002846,13.855
156.0,0.002452,12.027
157.0,0.00211,10.427
158.0,0.001827,9.0925
159.0,0.001606,8.0461
160.0,0.001448,7.297
161.0,0.00135,6.8444
162.0,0.00131,6.6829
163.0,0.001327,6.8061
164.0,0.001399,7.2107
165.0,0.001525,7.8984
166.0,0.001707,8.8752
167.0,0.001943,10.149
168.0,0.002237,11.726
169.0,0.002586,13.603
170.0,0.002987,15.764
171.0,0.003433,18.173
172.0,0.003914,20.771
173.0,0.004414,23.476
174.0,0.004913,26.185
175.0,0.005391,28.779
176.0,0.005824,31.132
177.0,0.006189,33.118
178.0,0.006466,34.627
179.0,0.006639,35.57
179.99,0.006698,35.891
