theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,2234500000000.0,0.99996
1.0,17046.0,0.76279
2.0,1662.320715,1.19
3.0,1513.124263,5.4823
4.0,1619.765603,18.541
5.0,1661.370682,46.409
6.0,1650.61617,95.557
7.0,1605.808214,172.11
8.0,1538.449159,281.08
9.0,1455.823773,425.69
10.0,1362.945995,606.85
11.0,1263.562808,822.82
12.0,1160.649487,1069.2
13.0,1056.654191,1339.0
14.0,953.619828,1623.2
15.0,853.246028,1911.1
16.0,756.922887,2191.2
17.0,665.752732,2452.1
18.0,580.568307,2682.9
19.0,501.951516,2874.2
20.0,430.254501,3018.7
21.0,365.623472,3111.6
22.0,308.024904,3150.6
23.0,257.273333,3136.4
24.0,213.059767,3072.1
25.0,174.979725,2963.1
26.0,142.559974,2816.9
27.0,115.283201,2641.9
28.0,92.610016,2447.8
29.0,73.997908,2244.1
30.0,58.916926,2040.1
31.0,46.862092,1844.3
32.0,37.362641,1664.2
33.0,29.988341,1505.7
34.0,24.353225,1373.1
35.0,20.117098,1269.3
36.0,16.985228,1195.1
37.0,14.706621,1150.4
38.0,13.07124,1133.2
39.0,11.906522,1140.7
40.0,11.073469,1169.2
41.0,10.462573,1214.4
42.0,9.989743,1271.4
43.0,9.592404,1335.5
44.0,9.225846,1401.9
45.0,8.859899,1466.2
46.0,8.475974,1524.5
47.0,8.064465,1573.2
48.0,7.622521,1609.8
49.0,7.152157,1632.2
50.0,6.658695,1639.1
51.0,6.149482,1630.0
52.0,5.632874,1605.1
53.0,5.117449,1565.2
54.0,4.611409,1511.6
55.0,4.122159,1446.0
56.0,3.656025,1370.4
57.0,3.218097,1287.3
58.0,2.812164,1198.8
59.0,2.440734,1107.4
60.0,2.105113,1015.2
61.0,1.805521,924.47
62.0,1.541249,836.85
63.0,1.310824,753.88
64.0,1.112178,676.75
65.0,0.942819,606.33
66.0,0.799984,543.17
67.0,0.680777,487.5
68.0,0.582286,439.34
69.0,0.501678,398.43
70.0,0.436271,364.37
71.0,0.38359,336.59
72.0,0.341392,314.44
73.0,0.30769,297.22
74.0,0.280755,284.18
75.0,0.259105,274.59
76.0,0.241496,267.73
77.0,0.226901,262.94
78.0,0.214488,259.6
79.0,0.203596,257.17
80.0,0.193715,255.18
81.0,0.18446,253.22
82.0,0.175553,250.96
83.0,0.166803,248.13
84.0,0.15809,244.55
85.0,0.149347,240.08
86.0,0.140555,234.64
87.0,0.131722,228.2
88.0,0.122885,220.8
89.0,0.114092,212.48
90.0,0.105405,203.34
91.0,0.096888,193.49
92.0,0.088607,183.07
93.0,0.080625,172.24
94.0,0.072999,161.15
95.0,0.065779,149.98
96.0,0.059004,138.86
97.0,0.052703,127.96
98.0,0.046895,117.4
99.0,0.041586,107.29
100.0,0.036774,97.717
101.0,0.032446,88.756
102.0,0.028583,80.451
103.0,0.02516,72.828
104.0,0.022147,65.897
105.0,0.019515,59.655
106.0,0.01723,54.086
107.0,0.01526,49.169
108.0,0.013575,44.875
109.0,0.012145,41.169
110.0,0.010941,38.013
111.0,0.009935,35.365
112.0,0.009102,33.176
113.0,0.008414,31.396
114.0,0.00785,29.967
115.0,0.007385,28.834
116.0,0.007,27.939
117.0,0.006675,27.224
118.0,0.006395,26.641
119.0,0.006147,26.144
120.0,0.00592,25.697
121.0,0.005707,25.271
122.0,0.005503,24.847
123.0,0.005304,24.411
124.0,0.005108,23.956
125.0,0.004914,23.474
126.0,0.004721,22.961
127.0,0.004528,22.413
128.0,0.004333,21.821
129.0,0.004136,21.18
130.0,0.003934,20.483
131.0,0.003729,19.726
132.0,0.003518,18.91
133.0,0.003305,18.038
134.0,0.00309,17.119
135.0,0.002876,16.167
136.0,0.002665,15.2
137.0,0.002461,14.234
138.0,0.002266,13.285
139.0,0.002082,12.366
140.0,0.001909,11.484
141.0,0.001747,10.644
142.0,0.001596,9.8417
143.0,0.001454,9.0745
144.0,0.001321,8.337
145.0,0.001195,7.6257
146.0,0.001076,6.941
147.0,0.000964,6.2873
148.0,0.000861,5.6737
149.0,0.000768,5.1122
150.0,0.000687,4.6158
151.0,0.000619,4.1956
152.0,0.000564,3.8591
153.0,0.000523,3.6076
154.0,0.000494,3.4359
155.0,0.000475,3.3333
156.0,0.000465,3.2848
157.0,0.00046,3.2744
158.0,0.000459,3.2882
159.0,0.00046,3.3171
160.0,0.000463,3.3587
161.0,0.000468,3.4179
162.0,0.000477,3.5059
163.0,0.000493,3.6376
164.0,0.000516,3.8281
165.0,0.000548,4.0893
166.0,0.000591,4.4259
167.0,0.000643,4.834
168.0,0.000702,5.2998
169.0,0.000766,5.8011
170.0,0.00083,6.3102
171.0,0.000892,6.7974
172.0,0.000947,7.2359
173.0,0.000993,7.6053
174.0,0.001029,7.8942
175.0,0.001054,8.1018
176.0,0.00107,8.2363
177.0,0.001079,8.313
178.0,0.001083,8.3499
179.0,0.001084,8.3641
179.99,0.001084,8.3673
