theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,20111000000000.0,0.99999
1.0,192080.0,0.95506
2.0,11384.0,0.90554
3.0,2636.878169,1.0615
4.0,1376.707784,1.751
5.0,1097.74189,3.4072
6.0,1018.014464,6.5483
7.0,986.903583,11.753
8.0,967.04788,19.632
9.0,947.878922,30.796
10.0,926.359548,45.829
11.0,901.807285,65.25
12.0,874.314709,89.491
13.0,844.225029,118.87
14.0,811.949275,153.56
15.0,777.901782,193.59
16.0,742.478238,238.82
17.0,706.049148,288.95
18.0,668.958651,343.48
19.0,631.524953,401.79
20.0,594.041026,463.1
21.0,556.775184,526.48
22.0,519.971465,590.95
23.0,483.849877,655.4
24.0,448.606591,718.71
25.0,414.414161,779.75
26.0,381.421829,837.4
27.0,349.755956,890.59
28.0,319.520607,938.37
29.0,290.798301,979.86
30.0,263.650922,1014.3
31.0,238.12079,1041.3
32.0,214.231862,1060.3
33.0,191.991067,1071.1
34.0,171.389724,1073.7
35.0,152.40504,1068.4
36.0,135.00165,1055.5
37.0,119.133183,1035.4
38.0,104.743821,1008.9
39.0,91.769835,976.91
40.0,80.141072,940.23
41.0,69.782389,899.95
42.0,60.614993,857.18
43.0,52.557709,813.04
44.0,45.52813,768.7
45.0,39.443675,725.29
46.0,34.222525,683.91
47.0,29.784455,645.6
48.0,26.051542,611.31
49.0,22.948777,581.89
50.0,20.404555,558.08
51.0,18.351074,540.47
52.0,16.724637,529.54
53.0,15.465859,525.6
54.0,14.519805,528.84
55.0,13.836045,539.27
56.0,13.368649,556.8
57.0,13.076131,581.17
58.0,12.921336,612.02
59.0,12.871295,648.86
60.0,12.89704,691.1
61.0,12.973399,738.08
62.0,13.078768,789.04
63.0,13.19487,843.18
64.0,13.306503,899.66
65.0,13.40129,957.6
66.0,13.469417,1016.1
67.0,13.503386,1074.4
68.0,13.497763,1131.6
69.0,13.448948,1186.8
70.0,13.354936,1239.3
71.0,13.215107,1288.4
72.0,13.030021,1333.5
73.0,12.801223,1374.0
74.0,12.53107,1409.3
75.0,12.222569,1439.2
76.0,11.879225,1463.3
77.0,11.504911,1481.3
78.0,11.103744,1493.2
79.0,10.679984,1498.9
80.0,10.237936,1498.5
81.0,9.781873,1492.0
82.0,9.315964,1479.7
83.0,8.844219,1461.8
84.0,8.370439,1438.7
85.0,7.898182,1410.7
86.0,7.430729,1378.3
87.0,6.971067,1341.9
88.0,6.521875,1302.1
89.0,6.085514,1259.3
90.0,5.664029,1214.1
91.0,5.259148,1167.0
92.0,4.872295,1118.5
93.0,4.504596,1069.2
94.0,4.156896,1019.7
95.0,3.829774,970.22
96.0,3.523564,921.4
97.0,3.238369,873.62
98.0,2.974088,827.27
99.0,2.730433,782.69
100.0,2.50695,740.18
101.0,2.303041,700.0
102.0,2.117984,662.38
103.0,1.950954,627.48
104.0,1.80104,595.42
105.0,1.667266,566.3
106.0,1.548602,540.14
107.0,1.443987,516.95
108.0,1.352339,496.69
109.0,1.27257,479.29
110.0,1.203598,464.64
111.0,1.144355,452.59
112.0,1.093803,443.01
113.0,1.050935,435.69
114.0,1.014788,430.44
115.0,0.984447,427.05
116.0,0.959049,425.3
117.0,0.93779,424.95
118.0,0.919925,425.78
119.0,0.904773,427.56
120.0,0.891719,430.06
121.0,0.880212,433.06
122.0,0.869768,436.37
123.0,0.859967,439.79
124.0,0.850455,443.16
125.0,0.840941,446.33
126.0,0.831193,449.16
127.0,0.82104,451.55
128.0,0.810365,453.41
129.0,0.799103,454.7
130.0,0.787239,455.39
131.0,0.774803,455.47
132.0,0.761863,454.96
133.0,0.748526,453.91
134.0,0.734932,452.4
135.0,0.721246,450.52
136.0,0.707657,448.39
137.0,0.694373,446.15
138.0,0.681612,443.93
139.0,0.669604,441.92
140.0,0.658582,440.28
141.0,0.648777,439.19
142.0,0.640418,438.85
143.0,0.633722,439.44
144.0,0.628894,441.14
145.0,0.626123,444.13
146.0,0.625577,448.58
147.0,0.627402,454.64
148.0,0.631717,462.45
149.0,0.638614,472.12
150.0,0.648155,483.76
151.0,0.660369,497.42
152.0,0.675256,513.17
153.0,0.69278,531.0
154.0,0.712874,550.91
155.0,0.735436,572.85
156.0,0.760334,596.75
157.0,0.787405,622.5
158.0,0.816455,649.97
159.0,0.847264,678.98
160.0,0.879588,709.35
161.0,0.913159,740.85
162.0,0.947691,773.25
163.0,0.982879,806.28
164.0,1.018409,839.67
165.0,1.053955,873.11
166.0,1.089187,906.31
167.0,1.123774,938.97
168.0,1.157384,970.75
169.0,1.189694,1001.4
170.0,1.220391,1030.5
171.0,1.249173,1057.9
172.0,1.275756,1083.2
173.0,1.299877,1106.2
174.0,1.321295,1126.7
175.0,1.339796,1144.3
176.0,1.355195,1159.1
177.0,1.367336,1170.7
178.0,1.376097,1179.1
179.0,1.381389,1184.2
179.99,1.383159,1185.9
