theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,5027700000000.0,0.99998
1.0,43321.0,0.86159
2.0,2772.42746,0.88209
3.0,1407.03431,2.2658
4.0,1354.663814,6.8919
5.0,1382.621866,17.165
6.0,1392.077322,35.818
7.0,1378.715365,65.676
8.0,1347.505386,109.42
9.0,1303.058143,169.34
10.0,1248.842993,247.13
11.0,1187.47084,343.68
12.0,1120.985035,458.96
13.0,1051.051891,591.96
14.0,979.07384,740.67
15.0,906.254443,902.14
16.0,833.635169,1072.6
17.0,762.116183,1247.6
18.0,692.468401,1422.2
19.0,625.341129,1591.4
20.0,561.267844,1750.2
21.0,500.671577,1893.7
22.0,443.870713,2017.8
23.0,391.085601,2119.0
24.0,342.44608,2194.5
25.0,297.999878,2242.8
26.0,257.72171,2263.3
27.0,221.522865,2256.3
28.0,189.261029,2223.3
29.0,160.750076,2166.6
30.0,135.76962,2089.4
31.0,114.07408,1995.3
32.0,95.40111,1888.6
33.0,79.479237,1773.6
34.0,66.034618,1654.8
35.0,54.796861,1536.6
36.0,45.503882,1423.0
37.0,37.905814,1317.8
38.0,31.768012,1224.0
39.0,26.873211,1144.3
40.0,23.022921,1080.4
41.0,20.038142,1033.7
42.0,17.759506,1004.6
43.0,16.046935,992.95
44.0,14.778911,998.11
45.0,13.85145,1018.8
46.0,13.176869,1053.3
47.0,12.682395,1099.6
48.0,12.308715,1155.3
49.0,12.008486,1218.0
50.0,11.744871,1284.9
51.0,11.490121,1353.6
52.0,11.224239,1421.5
53.0,10.933731,1486.3
54.0,10.610468,1545.8
55.0,10.250654,1598.1
56.0,9.853912,1641.6
57.0,9.422474,1675.1
58.0,8.960485,1697.7
59.0,8.4734,1708.6
60.0,7.967481,1707.8
61.0,7.449379,1695.2
62.0,6.925788,1671.3
63.0,6.403182,1636.7
64.0,5.887604,1592.2
65.0,5.384511,1539.0
66.0,4.898677,1478.2
67.0,4.434129,1411.2
68.0,3.994119,1339.4
69.0,3.581129,1264.1
70.0,3.196898,1186.7
71.0,2.842471,1108.5
72.0,2.518256,1030.9
73.0,2.224098,954.86
74.0,1.959352,881.45
75.0,1.722965,811.52
76.0,1.513556,745.76
77.0,1.329489,684.73
78.0,1.168948,628.81
79.0,1.03,578.25
80.0,0.910654,533.16
81.0,0.808911,493.53
82.0,0.722811,459.23
83.0,0.650459,430.04
84.0,0.590059,405.67
85.0,0.539933,385.75
86.0,0.498532,369.88
87.0,0.464446,357.62
88.0,0.436406,348.51
89.0,0.413288,342.08
90.0,0.394103,337.9
91.0,0.377993,335.49
92.0,0.364226,334.46
93.0,0.352185,334.39
94.0,0.341356,334.93
95.0,0.331321,335.74
96.0,0.321745,336.54
97.0,0.312367,337.07
98.0,0.302993,337.12
99.0,0.293482,336.51
100.0,0.283742,335.1
101.0,0.273718,332.78
102.0,0.26339,329.49
103.0,0.252764,325.18
104.0,0.241866,319.84
105.0,0.230739,313.49
106.0,0.219439,306.16
107.0,0.208029,297.9
108.0,0.196577,288.8
109.0,0.185156,278.94
110.0,0.173837,268.43
111.0,0.162689,257.37
112.0,0.151779,245.89
113.0,0.141168,234.1
114.0,0.130911,222.11
115.0,0.121056,210.06
116.0,0.111643,198.04
117.0,0.102704,186.16
118.0,0.094265,174.52
119.0,0.086342,163.21
120.0,0.078944,152.29
121.0,0.072074,141.84
122.0,0.065728,131.9
123.0,0.059896,122.53
124.0,0.054565,113.73
125.0,0.049716,105.55
126.0,0.045328,97.978
127.0,0.041377,91.025
128.0,0.037837,84.681
129.0,0.034679,78.933
130.0,0.031876,73.758
131.0,0.029399,69.129
132.0,0.027219,65.017
133.0,0.025307,61.385
134.0,0.023636,58.198
135.0,0.022179,55.417
136.0,0.020914,53.007
137.0,0.019816,50.929
138.0,0.018867,49.153
139.0,0.018049,47.648
140.0,0.017348,46.39
141.0,0.01675,45.357
142.0,0.016247,44.534
143.0,0.01583,43.909
144.0,0.015494,43.474
145.0,0.015235,43.226
146.0,0.015047,43.16
147.0,0.01493,43.275
148.0,0.01488,43.571
149.0,0.014894,44.045
150.0,0.014971,44.694
151.0,0.015105,45.513
152.0,0.015296,46.496
153.0,0.015537,47.635
154.0,0.015826,48.921
155.0,0.016158,50.343
156.0,0.016528,51.89
157.0,0.016933,53.549
158.0,0.017369,55.307
159.0,0.01783,57.153
160.0,0.018312,59.071
161.0,0.018812,61.048
162.0,0.019324,63.068
163.0,0.019844,65.113
164.0,0.020366,67.165
165.0,0.020885,69.206
166.0,0.021396,71.215
167.0,0.021893,73.171
168.0,0.02237,75.053
169.0,0.022823,76.841
170.0,0.023246,78.517
171.0,0.023636,80.065
172.0,0.023989,81.471
173.0,0.024302,82.723
174.0,0.024574,83.815
175.0,0.024803,84.741
176.0,0.024991,85.498
177.0,0.025136,86.086
178.0,0.025239,86.505
179.0,0.025301,86.756
179.99,0.025321,86.84
